hmdb_id;inchi;cid;bioactivity
HMDB0046321;InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-27-29-31-33-35-38-40-43-46-49-52-55-61(64)67-58-60(69-63(66)57-54-51-48-45-42-37-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-39-36-34-32-30-28-26-23-20-17-14-11-8-5-2/h16,19,25,27,60H,4-15,17-18,20-24,26,28-59H2,1-3H3/b19-16-,27-25-/t60-/m1/s1;131757267;no
HMDB0046464;InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-27-29-31-33-35-38-40-43-46-49-52-55-61(64)67-58-60(69-63(66)57-54-51-48-45-42-37-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-39-36-34-32-30-28-26-23-20-17-14-11-8-5-2/h21,24-25,27,60H,4-20,22-23,26,28-59H2,1-3H3/b24-21-,27-25-/t60-/m1/s1;131757385;no
HMDB0051442;InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-27-29-31-33-35-38-40-43-46-49-52-55-61(64)67-58-60(69-63(66)57-54-51-48-45-42-37-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-39-36-34-32-30-28-26-23-20-17-14-11-8-5-2/h25-28,60H,4-24,29-59H2,1-3H3/b27-25-,28-26-;131762173;no
HMDB0043987;InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-27-29-31-33-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-34-32-30-28-26-23-20-17-14-11-8-5-2/h16,19,25,27,60H,4-15,17-18,20-24,26,28-59H2,1-3H3/b19-16-,27-25-/t60-/m0/s1;131755075;no
HMDB0044392;InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-27-29-31-33-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-34-32-30-28-26-23-20-17-14-11-8-5-2/h17,20,26,28,60H,4-16,18-19,21-25,27,29-59H2,1-3H3/b20-17-,28-26-/t60-/m0/s1;131755449;no
HMDB0046584;InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-27-29-31-33-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-34-32-30-28-26-23-20-17-14-11-8-5-2/h21,24,26,28,60H,4-20,22-23,25,27,29-59H2,1-3H3/b24-21-,28-26-/t60-/m1/s1;131757493;no
HMDB0048528;InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-27-29-31-33-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-34-32-30-28-26-23-20-17-14-11-8-5-2/h21,24-25,27,60H,4-20,22-23,26,28-59H2,1-3H3/b24-21-,27-25-/t60-/m0/s1;131759355;no
HMDB0044204;InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-27-29-31-33-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-34-32-30-28-26-23-20-17-14-11-8-5-2/h25-28,60H,4-24,29-59H2,1-3H3/b27-25-,28-26-/t60-/m0/s1;131755272;no
HMDB0047086;InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h17,20,26,34,60H,4-16,18-19,21-25,27-33,35-59H2,1-3H3/b20-17-,34-26-/t60-/m1/s1;131757930;no
HMDB0045076;InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h18,21,27,35,60H,4-17,19-20,22-26,28-34,36-59H2,1-3H3/b21-18-,35-27-/t60-/m0/s1;131756085;no
HMDB0049140;InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h20,23,25,28,60H,4-19,21-22,24,26-27,29-59H2,1-3H3/b23-20-,28-25-/t60-/m0/s1;131759942;no
HMDB0047248;InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h20,23,27,35,60H,4-19,21-22,24-26,28-34,36-59H2,1-3H3/b23-20-,35-27-/t60-/m1/s1;131758091;no
HMDB0047224;InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h20-21,23-24,60H,4-19,22,25-59H2,1-3H3/b23-20-,24-21-/t60-/m1/s1;131758067;no
HMDB0047225;InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h21,24,26,34,60H,4-20,22-23,25,27-33,35-59H2,1-3H3/b24-21-,34-26-/t60-/m1/s1;131758068;no
HMDB0044922;InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h21,24-25,28,60H,4-20,22-23,26-27,29-59H2,1-3H3/b24-21-,28-25-/t60-/m0/s1;131755941;no
HMDB0044949;InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h25,27-28,35,60H,4-24,26,29-34,36-59H2,1-3H3/b28-25-,35-27-/t60-/m0/s1;131755964;no
HMDB0049765;InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h25-26,28,34,60H,4-24,27,29-33,35-59H2,1-3H3/b28-25-,34-26-/t60-/m0/s1;131760551;no
HMDB0047249;InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h26-27,34-35,60H,4-25,28-33,36-59H2,1-3H3/b34-26-,35-27-/t60-/m1/s1;131758092;no
HMDB0044842;InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2)59-68-62(65)56-53-50-47-44-41-38-35-27-24-21-18-15-12-9-6-3/h17,20,26,34,60H,4-16,18-19,21-25,27-33,35-59H2,1-3H3/b20-17-,34-26-/t60-/m1/s1;131755864;no
HMDB0045052;InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2)59-68-62(65)56-53-50-47-44-41-38-35-27-24-21-18-15-12-9-6-3/h20,23,25,28,60H,4-19,21-22,24,26-27,29-59H2,1-3H3/b23-20-,28-25-/t60-/m1/s1;131756063;no
HMDB0049199;InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2)59-68-62(65)56-53-50-47-44-41-38-35-27-24-21-18-15-12-9-6-3/h20,23,27,35,60H,4-19,21-22,24-26,28-34,36-59H2,1-3H3/b23-20-,35-27-/t60-/m0/s1;131760000;no
HMDB0049198;InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2)59-68-62(65)56-53-50-47-44-41-38-35-27-24-21-18-15-12-9-6-3/h20-21,23-24,60H,4-19,22,25-59H2,1-3H3/b23-20-,24-21-;131759999;no
HMDB0045053;InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2)59-68-62(65)56-53-50-47-44-41-38-35-27-24-21-18-15-12-9-6-3/h25-26,28,34,60H,4-24,27,29-33,35-59H2,1-3H3/b28-25-,34-26-/t60-/m1/s1;131756064;no
HMDB0049821;InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2)59-68-62(65)56-53-50-47-44-41-38-35-27-24-21-18-15-12-9-6-3/h26-27,34-35,60H,4-25,28-33,36-59H2,1-3H3/b34-26-,35-27-;131760603;no
HMDB0044793;InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-34-27-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-32-29-26-23-20-17-14-11-8-5-2/h16,19,25,28,60H,4-15,17-18,20-24,26-27,29-59H2,1-3H3/b19-16-,28-25-/t60-/m0/s1;131755815;no
HMDB0045129;InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-34-27-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-32-29-26-23-20-17-14-11-8-5-2/h17,20,26,29,60H,4-16,18-19,21-25,27-28,30-59H2,1-3H3/b20-17-,29-26-/t60-/m0/s1;131756134;no
HMDB0046366;InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-34-27-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-32-29-26-23-20-17-14-11-8-5-2/h18,21,27,34,60H,4-17,19-20,22-26,28-33,35-59H2,1-3H3/b21-18-,34-27-/t60-/m1/s1;9545226;no
HMDB0046535;InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-34-27-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-32-29-26-23-20-17-14-11-8-5-2/h21,24,26,29,60H,4-20,22-23,25,27-28,30-59H2,1-3H3/b24-21-,29-26-/t60-/m1/s1;131757450;no
HMDB0049160;InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-34-27-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-32-29-26-23-20-17-14-11-8-5-2/h21,24-25,28,60H,4-20,22-23,26-27,29-59H2,1-3H3/b24-21-,28-25-/t60-/m0/s1;131759961;no
HMDB0049784;InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-34-27-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-32-29-26-23-20-17-14-11-8-5-2/h25,27-28,34,60H,4-24,26,29-33,35-59H2,1-3H3/b28-25-,34-27-/t60-/m0/s1;131760567;no
HMDB0044975;InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-34-27-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-32-29-26-23-20-17-14-11-8-5-2/h25-26,28-29,60H,4-24,27,30-59H2,1-3H3/b28-25-,29-26-/t60-/m0/s1;131755987;no
HMDB0046536;InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-34-27-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-32-29-26-23-20-17-14-11-8-5-2/h26-27,29,34,60H,4-25,28,30-33,35-59H2,1-3H3/b29-26-,34-27-/t60-/m1/s1;9545225;no
HMDB0045571;InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-34-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-35-32-29-26-23-20-17-14-11-8-5-2/h16,19,25,28,60H,4-15,17-18,20-24,26-27,29-59H2,1-3H3/b19-16-,28-25-/t60-/m0/s1;131756568;no
HMDB0046343;InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-34-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-35-32-29-26-23-20-17-14-11-8-5-2/h17,20,26,29,60H,4-16,18-19,21-25,27-28,30-59H2,1-3H3/b20-17-,29-26-/t60-/m1/s1;131757287;no
HMDB0045868;InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-34-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-35-32-29-26-23-20-17-14-11-8-5-2/h18,21,27,34,60H,4-17,19-20,22-26,28-33,35-59H2,1-3H3/b21-18-,34-27-/t60-/m0/s1;131756843;no
HMDB0046487;InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-34-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-35-32-29-26-23-20-17-14-11-8-5-2/h21,24,26,29,60H,4-20,22-23,25,27-28,30-59H2,1-3H3/b24-21-,29-26-/t60-/m1/s1;131757408;no
HMDB0045720;InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-34-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-35-32-29-26-23-20-17-14-11-8-5-2/h21,24-25,28,60H,4-20,22-23,26-27,29-59H2,1-3H3/b24-21-,28-25-/t60-/m0/s1;131756702;no
HMDB0045746;InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-34-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-35-32-29-26-23-20-17-14-11-8-5-2/h25,27-28,34,60H,4-24,26,29-33,35-59H2,1-3H3/b28-25-,34-27-/t60-/m0/s1;131756725;no
HMDB0050359;InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-34-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-35-32-29-26-23-20-17-14-11-8-5-2/h25-26,28-29,60H,4-24,27,30-59H2,1-3H3/b28-25-,29-26-/t60-/m0/s1;131761111;no
HMDB0046512;InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-34-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-35-32-29-26-23-20-17-14-11-8-5-2/h26-27,29,34,60H,4-25,28,30-33,35-59H2,1-3H3/b29-26-,34-27-/t60-/m1/s1;131757429;no
HMDB0045209;InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-34-27-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h16,19,25,28,60H,4-15,17-18,20-24,26-27,29-59H2,1-3H3/b19-16-,28-25-/t60-/m0/s1;131756213;no
HMDB0044817;InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-34-27-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h17,20,26,29,60H,4-16,18-19,21-25,27-28,30-59H2,1-3H3/b20-17-,29-26-/t60-/m0/s1;131755839;no
HMDB0045618;InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-34-27-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h18,21,27,34,60H,4-17,19-20,22-26,28-33,35-59H2,1-3H3/b21-18-,34-27-/t60-/m1/s1;131756603;no
HMDB0049179;InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-34-27-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h21,24,26,29,60H,4-20,22-23,25,27-28,30-59H2,1-3H3/b24-21-,29-26-/t60-/m0/s1;131759980;no
HMDB0045820;InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-34-27-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h21,24-25,28,60H,4-20,22-23,26-27,29-59H2,1-3H3/b24-21-,28-25-/t60-/m1/s1;131756795;no
HMDB0045821;InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-34-27-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h25,27-28,34,60H,4-24,26,29-33,35-59H2,1-3H3/b28-25-,34-27-/t60-/m1/s1;131756796;no
HMDB0045027;InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-34-27-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h25-26,28-29,60H,4-24,27,30-59H2,1-3H3/b28-25-,29-26-/t60-/m0/s1;131756038;no
HMDB0049802;InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-28-30-31-33-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-34-27-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h26-27,29,34,60H,4-25,28,30-33,35-59H2,1-3H3/b29-26-,34-27-/t60-/m0/s1;131760584;no
HMDB0045594;InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-28-31-34-37-40-43-46-49-52-55-61(64)67-58-60(69-63(66)57-54-51-48-45-42-39-36-33-30-27-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h16,19,25,28,60H,4-15,17-18,20-24,26-27,29-59H2,1-3H3/b19-16-,28-25-/t60-/m1/s1;131756583;no
HMDB0045919;InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-28-31-34-37-40-43-46-49-52-55-61(64)67-58-60(69-63(66)57-54-51-48-45-42-39-36-33-30-27-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h18,21,27,30,60H,4-17,19-20,22-26,28-29,31-59H2,1-3H3/b21-18-,30-27-;131756885;no
HMDB0005418;InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-28-31-34-37-40-43-46-49-52-55-61(64)67-58-60(69-63(66)57-54-51-48-45-42-39-36-33-30-27-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h25,27-28,30,60H,4-24,26,29,31-59H2,1-3H3/b28-25-,30-27-/t60-/m1/s1;131750378;no
HMDB0050376;InChI=1S/C63H118O6/c1-4-7-10-13-16-19-22-25-28-31-34-37-40-43-46-49-52-55-61(64)67-58-60(69-63(66)57-54-51-48-45-42-39-36-33-30-27-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-38-35-32-29-26-23-20-17-14-11-8-5-2/h25-26,28-29,60H,4-24,27,30-59H2,1-3H3/b28-25-,29-26-;131761128;no
HMDB0047388;InChI=1S/C63H120O5/c1-4-7-10-13-16-19-22-25-28-30-31-32-33-34-36-38-41-44-47-50-53-56-62(64)67-60-61(59-66-58-55-52-49-46-43-40-37-29-26-23-20-17-14-11-8-5-2)68-63(65)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3/h18,21,27,35,61H,4-17,19-20,22-26,28-34,36-60H2,1-3H3/b21-18-,35-27-/t61-/m1/s1;131758231;no
HMDB0052076;InChI=1S/C63H120O5/c1-4-7-10-13-16-19-22-25-28-30-31-32-33-34-36-38-41-44-47-50-53-56-62(64)67-60-61(59-66-58-55-52-49-46-43-40-37-29-26-23-20-17-14-11-8-5-2)68-63(65)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3/h21,24-25,28,61H,4-20,22-23,26-27,29-60H2,1-3H3/b24-21-,28-25-/t61-/m1/s1;131762768;no
HMDB0052092;InChI=1S/C63H120O5/c1-4-7-10-13-16-19-22-25-28-30-31-32-33-34-36-38-41-44-47-50-53-56-62(64)67-60-61(59-66-58-55-52-49-46-43-40-37-29-26-23-20-17-14-11-8-5-2)68-63(65)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3/h25,27-28,35,61H,4-24,26,29-34,36-60H2,1-3H3/b28-25-,35-27-/t61-/m1/s1;131762784;no
HMDB0047710;InChI=1S/C63H120O5/c1-4-7-10-13-16-19-22-25-28-30-31-32-33-34-36-39-42-45-48-51-54-57-63(65)68-60-61(66-58-55-52-49-46-43-40-37-29-26-23-20-17-14-11-8-5-2)59-67-62(64)56-53-50-47-44-41-38-35-27-24-21-18-15-12-9-6-3/h18,21,27,35,61H,4-17,19-20,22-26,28-34,36-60H2,1-3H3/b21-18-,35-27-/t61-/m1/s1;131758552;no
HMDB0049686;InChI=1S/C63H120O5/c1-4-7-10-13-16-19-22-25-28-30-31-32-33-34-36-39-42-45-48-51-54-57-63(65)68-60-61(66-58-55-52-49-46-43-40-37-29-26-23-20-17-14-11-8-5-2)59-67-62(64)56-53-50-47-44-41-38-35-27-24-21-18-15-12-9-6-3/h21,24-25,28,61H,4-20,22-23,26-27,29-60H2,1-3H3/b24-21-,28-25-/t61-/m0/s1;131760483;no
HMDB0050285;InChI=1S/C63H120O5/c1-4-7-10-13-16-19-22-25-28-30-31-32-33-34-36-39-42-45-48-51-54-57-63(65)68-60-61(66-58-55-52-49-46-43-40-37-29-26-23-20-17-14-11-8-5-2)59-67-62(64)56-53-50-47-44-41-38-35-27-24-21-18-15-12-9-6-3/h25,27-28,35,61H,4-24,26,29-34,36-60H2,1-3H3/b28-25-,35-27-/t61-/m0/s1;131761037;no
HMDB0052500;InChI=1S/C63H120O5/c1-4-7-10-13-16-19-22-25-28-30-31-32-33-34-36-39-42-45-48-51-54-57-63(65)68-61(59-66-58-55-52-49-46-43-40-37-29-26-23-20-17-14-11-8-5-2)60-67-62(64)56-53-50-47-44-41-38-35-27-24-21-18-15-12-9-6-3/h18,21,27,35,61H,4-17,19-20,22-26,28-34,36-60H2,1-3H3/b21-18-,35-27-/t61-/m1/s1;131763178;no
HMDB0049386;InChI=1S/C63H120O5/c1-4-7-10-13-16-19-22-25-28-30-31-32-33-34-36-39-42-45-48-51-54-57-63(65)68-61(59-66-58-55-52-49-46-43-40-37-29-26-23-20-17-14-11-8-5-2)60-67-62(64)56-53-50-47-44-41-38-35-27-24-21-18-15-12-9-6-3/h21,24-25,28,61H,4-20,22-23,26-27,29-60H2,1-3H3/b24-21-,28-25-/t61-/m1/s1;131760183;no
HMDB0050000;InChI=1S/C63H120O5/c1-4-7-10-13-16-19-22-25-28-30-31-32-33-34-36-39-42-45-48-51-54-57-63(65)68-61(59-66-58-55-52-49-46-43-40-37-29-26-23-20-17-14-11-8-5-2)60-67-62(64)56-53-50-47-44-41-38-35-27-24-21-18-15-12-9-6-3/h25,27-28,35,61H,4-24,26,29-34,36-60H2,1-3H3/b28-25-,35-27-/t61-/m1/s1;131760762;no
HMDB0054390;InChI=1S/C63H120O5/c1-4-7-10-13-16-19-22-25-28-31-32-34-35-38-41-44-47-50-53-56-62(64)67-60-61(59-66-58-55-52-49-46-43-40-37-30-27-24-21-18-15-12-9-6-3)68-63(65)57-54-51-48-45-42-39-36-33-29-26-23-20-17-14-11-8-5-2/h16,19,25,28,61H,4-15,17-18,20-24,26-27,29-60H2,1-3H3/b19-16-,28-25-/t61-/m1/s1;131764985;no
