hmdb_id;inchi;cid
HMDB0047439;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-27-29-30-31-32-34-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-33-28-26-23-20-17-14-11-8-5-2/h17,20-21,24,26,28,36,39,60H,4-16,18-19,22-23,25,27,29-35,37-38,40-59H2,1-3H3/b20-17-,24-21-,28-26-,39-36-/t60-/m1/s1;131758282
HMDB0048793;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-27-29-30-31-32-34-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-33-28-26-23-20-17-14-11-8-5-2/h17,20-21,24-28,60H,4-16,18-19,22-23,29-59H2,1-3H3/b20-17-,24-21-,27-25-,28-26-/t60-/m0/s1;131759606
HMDB0047295;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-27-29-30-31-32-34-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-33-28-26-23-20-17-14-11-8-5-2/h21,24,26,28,36,39,45,48,60H,4-20,22-23,25,27,29-35,37-38,40-44,46-47,49-59H2,1-3H3/b24-21-,28-26-,39-36-,48-45-/t60-/m1/s1;131758138
HMDB0044177;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-27-29-30-31-32-34-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-33-28-26-23-20-17-14-11-8-5-2/h25-28,36,39,45,48,60H,4-24,29-35,37-38,40-44,46-47,49-59H2,1-3H3/b27-25-,28-26-,39-36-,48-45-/t60-/m0/s1;131755245
HMDB0044533;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-27-29-30-31-32-34-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-33-28-26-23-20-17-14-11-8-5-2/h8,11,17,20,26,28,36,39,60H,4-7,9-10,12-16,18-19,21-25,27,29-35,37-38,40-59H2,1-3H3/b11-8-,20-17-,28-26-,39-36-/t60-/m0/s1;131755586
HMDB0051953;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-27-29-30-31-32-34-36-39-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-37-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-38-35-33-28-26-23-20-17-14-11-8-5-2/h17,20,25-28,35,38,60H,4-16,18-19,21-24,29-34,36-37,39-59H2,1-3H3/b20-17-,27-25-,28-26-,38-35-/t60-/m1/s1;131762645
HMDB0047066;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-27-29-30-31-32-34-36-39-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-37-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-38-35-33-28-26-23-20-17-14-11-8-5-2/h17,20,26,28,35,38,43,46,60H,4-16,18-19,21-25,27,29-34,36-37,39-42,44-45,47-59H2,1-3H3/b20-17-,28-26-,38-35-,46-43-/t60-/m1/s1;131757910
HMDB0047209;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-27-29-30-31-32-34-36-39-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-37-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-38-35-33-28-26-23-20-17-14-11-8-5-2/h17,20-21,24,26,28,35,38,60H,4-16,18-19,22-23,25,27,29-34,36-37,39-59H2,1-3H3/b20-17-,24-21-,28-26-,38-35-/t60-/m1/s1;131758052
HMDB0052048;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-27-29-30-31-32-34-36-39-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-37-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-38-35-33-28-26-23-20-17-14-11-8-5-2/h17,20-21,24-28,60H,4-16,18-19,22-23,29-59H2,1-3H3/b20-17-,24-21-,27-25-,28-26-/t60-/m1/s1;131762740
HMDB0047203;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-27-29-30-31-32-34-36-39-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-37-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-38-35-33-28-26-23-20-17-14-11-8-5-2/h21,24,26,28,35,38,43,46,60H,4-20,22-23,25,27,29-34,36-37,39-42,44-45,47-59H2,1-3H3/b24-21-,28-26-,38-35-,46-43-/t60-/m1/s1;131758046
HMDB0050907;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-27-29-30-31-32-34-36-39-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-37-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-38-35-33-28-26-23-20-17-14-11-8-5-2/h25-28,35,38,43,46,60H,4-24,29-34,36-37,39-42,44-45,47-59H2,1-3H3/b27-25-,28-26-,38-35-,46-43-/t60-/m0/s1;131761638
HMDB0047072;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-27-29-30-31-32-34-36-39-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-37-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-38-35-33-28-26-23-20-17-14-11-8-5-2/h8,11,17,20,26,28,35,38,60H,4-7,9-10,12-16,18-19,21-25,27,29-34,36-37,39-59H2,1-3H3/b11-8-,20-17-,28-26-,38-35-/t60-/m1/s1;131757916
HMDB0044237;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-27-29-30-31-32-34-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-38-35-33-28-26-23-20-17-14-11-8-5-2/h17,20,25-28,35,38,60H,4-16,18-19,21-24,29-34,36-37,39-59H2,1-3H3/b20-17-,27-25-,28-26-,38-35-/t60-/m0/s1;131755305
HMDB0044014;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-27-29-30-31-32-34-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-38-35-33-28-26-23-20-17-14-11-8-5-2/h17,20,26,28,35,38,44,47,60H,4-16,18-19,21-25,27,29-34,36-37,39-43,45-46,48-59H2,1-3H3/b20-17-,28-26-,38-35-,47-44-/t60-/m0/s1;131755102
HMDB0048555;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-27-29-30-31-32-34-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-38-35-33-28-26-23-20-17-14-11-8-5-2/h17,20-21,24,26,28,35,38,60H,4-16,18-19,22-23,25,27,29-34,36-37,39-59H2,1-3H3/b20-17-,24-21-,28-26-,38-35-/t60-/m0/s1;131759382
HMDB0048730;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-27-29-30-31-32-34-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-38-35-33-28-26-23-20-17-14-11-8-5-2/h17,20-21,24-28,60H,4-16,18-19,22-23,29-59H2,1-3H3/b20-17-,24-21-,27-25-,28-26-/t60-/m0/s1;131759546
HMDB0048549;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-27-29-30-31-32-34-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-38-35-33-28-26-23-20-17-14-11-8-5-2/h21,24,26,28,35,38,44,47,60H,4-20,22-23,25,27,29-34,36-37,39-43,45-46,48-59H2,1-3H3/b24-21-,28-26-,38-35-,47-44-/t60-/m0/s1;131759376
HMDB0044231;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-27-29-30-31-32-34-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-38-35-33-28-26-23-20-17-14-11-8-5-2/h25-28,35,38,44,47,60H,4-24,29-34,36-37,39-43,45-46,48-59H2,1-3H3/b27-25-,28-26-,38-35-,47-44-/t60-/m0/s1;131755299
HMDB0044020;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-27-29-30-31-32-34-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-38-35-33-28-26-23-20-17-14-11-8-5-2/h8,11,17,20,26,28,35,38,60H,4-7,9-10,12-16,18-19,21-25,27,29-34,36-37,39-59H2,1-3H3/b11-8-,20-17-,28-26-,38-35-/t60-/m0/s1;131755108
HMDB0051551;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-27-29-31-33-35-38-40-43-46-49-52-55-61(64)67-58-60(69-63(66)57-54-51-48-45-42-37-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-39-36-34-32-30-28-26-23-20-17-14-11-8-5-2/h16,19,21,24-28,60H,4-15,17-18,20,22-23,29-59H2,1-3H3/b19-16-,24-21-,27-25-,28-26-/t60-/m1/s1;131762274
HMDB0046322;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-27-29-31-33-35-38-40-43-46-49-52-55-61(64)67-58-60(69-63(66)57-54-51-48-45-42-37-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-39-36-34-32-30-28-26-23-20-17-14-11-8-5-2/h16,19,25,27,31,33,38,40,60H,4-15,17-18,20-24,26,28-30,32,34-37,39,41-59H2,1-3H3/b19-16-,27-25-,33-31-,40-38-/t60-/m1/s1;131757268
HMDB0054361;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-27-29-31-33-35-38-40-43-46-49-52-55-61(64)67-58-60(69-63(66)57-54-51-48-45-42-37-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-39-36-34-32-30-28-26-23-20-17-14-11-8-5-2/h16-17,19-20,25-28,60H,4-15,18,21-24,29-59H2,1-3H3/b19-16-,20-17-,27-25-,28-26-;131764958
HMDB0048711;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-27-29-31-33-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-34-32-30-28-26-23-20-17-14-11-8-5-2/h16,19,21,24-28,60H,4-15,17-18,20,22-23,29-59H2,1-3H3/b19-16-,24-21-,27-25-,28-26-/t60-/m0/s1;131759527
HMDB0043988;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-27-29-31-33-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-34-32-30-28-26-23-20-17-14-11-8-5-2/h16,19,25,27,31,33,38,41,60H,4-15,17-18,20-24,26,28-30,32,34-37,39-40,42-59H2,1-3H3/b19-16-,27-25-,33-31-,41-38-/t60-/m0/s1;131755076
HMDB0044407;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-27-29-31-33-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-34-32-30-28-26-23-20-17-14-11-8-5-2/h16-17,19-20,25-28,60H,4-15,18,21-24,29-59H2,1-3H3/b19-16-,20-17-,27-25-,28-26-/t60-/m0/s1;131755464
HMDB0044420;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-27-29-31-33-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-34-32-30-28-26-23-20-17-14-11-8-5-2/h17,20,26,28,32,34,39,42,60H,4-16,18-19,21-25,27,29-31,33,35-38,40-41,43-59H2,1-3H3/b20-17-,28-26-,34-32-,42-39-/t60-/m0/s1;131755477
HMDB0048858;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-27-29-31-33-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-34-32-30-28-26-23-20-17-14-11-8-5-2/h17,20-21,24-28,60H,4-16,18-19,22-23,29-59H2,1-3H3/b20-17-,24-21-,27-25-,28-26-/t60-/m0/s1;131759670
HMDB0051967;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h17,20,25-26,28,34,40,43,60H,4-16,18-19,21-24,27,29-33,35-39,41-42,44-59H2,1-3H3/b20-17-,28-25-,34-26-,43-40-/t60-/m1/s1;131762659
HMDB0052078;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h17,20,25-28,34-35,60H,4-16,18-19,21-24,29-33,36-59H2,1-3H3/b20-17-,28-25-,34-26-,35-27-/t60-/m1/s1;131762770
HMDB0047255;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h17,20,26-27,34-35,40,43,60H,4-16,18-19,21-25,28-33,36-39,41-42,44-59H2,1-3H3/b20-17-,34-26-,35-27-,43-40-/t60-/m1/s1;131758098
HMDB0047231;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h17,20-21,24,26,34,40,43,60H,4-16,18-19,22-23,25,27-33,35-39,41-42,44-59H2,1-3H3/b20-17-,24-21-,34-26-,43-40-/t60-/m1/s1;131758074
HMDB0052062;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h17,20-21,24-26,28,34,60H,4-16,18-19,22-23,27,29-33,35-59H2,1-3H3/b20-17-,24-21-,28-25-,34-26-/t60-/m1/s1;131762754
HMDB0047374;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h17-18,20-21,26-27,34-35,60H,4-16,19,22-25,28-33,36-59H2,1-3H3/b20-17-,21-18-,34-26-,35-27-/t60-/m1/s1;131758217
HMDB0049392;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h18,20-21,23,25,27-28,35,60H,4-17,19,22,24,26,29-34,36-59H2,1-3H3/b21-18-,23-20-,28-25-,35-27-/t60-/m0/s1;131760189
HMDB0047392;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h18,20-21,23,27,35,42,45,60H,4-17,19,22,24-26,28-34,36-41,43-44,46-59H2,1-3H3/b21-18-,23-20-,35-27-,45-42-/t60-/m1/s1;131758235
HMDB0045111;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h18,21,25,27-28,35,42,45,60H,4-17,19-20,22-24,26,29-34,36-41,43-44,46-59H2,1-3H3/b21-18-,28-25-,35-27-,45-42-/t60-/m0/s1;131756116
HMDB0050005;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h18,21,25-28,34-35,60H,4-17,19-20,22-24,29-33,36-59H2,1-3H3/b21-18-,28-25-,34-26-,35-27-/t60-/m0/s1;131760765
HMDB0047393;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h18,21,26-27,34-35,42,45,60H,4-17,19-20,22-25,28-33,36-41,43-44,46-59H2,1-3H3/b21-18-,34-26-,35-27-,45-42-/t60-/m1/s1;131758236
HMDB0051974;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h8,11,17,20,25-26,28,34,60H,4-7,9-10,12-16,18-19,21-24,27,29-33,35-59H2,1-3H3/b11-8-,20-17-,28-25-,34-26-/t60-/m1/s1;131762666
HMDB0047095;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h8,11,17,20,26,34,40,43,60H,4-7,9-10,12-16,18-19,21-25,27-33,35-39,41-42,44-59H2,1-3H3/b11-8-,20-17-,34-26-,43-40-/t60-/m1/s1;131757939
HMDB0047262;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h8,11,17,20,26-27,34-35,60H,4-7,9-10,12-16,18-19,21-25,28-33,36-59H2,1-3H3/b11-8-,20-17-,34-26-,35-27-/t60-/m1/s1;131758105
HMDB0047238;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h8,11,17,20-21,24,26,34,60H,4-7,9-10,12-16,18-19,22-23,25,27-33,35-59H2,1-3H3/b11-8-,20-17-,24-21-,34-26-/t60-/m1/s1;131758081
HMDB0047560;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h9,12,18,20-21,23,27,35,60H,4-8,10-11,13-17,19,22,24-26,28-34,36-59H2,1-3H3/b12-9-,21-18-,23-20-,35-27-/t60-/m1/s1;131758402
HMDB0045300;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h9,12,18,21,25,27-28,35,60H,4-8,10-11,13-17,19-20,22-24,26,29-34,36-59H2,1-3H3/b12-9-,21-18-,28-25-,35-27-/t60-/m0/s1;131756303
HMDB0047561;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h9,12,18,21,26-27,34-35,60H,4-8,10-11,13-17,19-20,22-25,28-33,36-59H2,1-3H3/b12-9-,21-18-,34-26-,35-27-/t60-/m1/s1;131758403
HMDB0045319;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h9,12,18,21,27,35,42,45,60H,4-8,10-11,13-17,19-20,22-26,28-34,36-41,43-44,46-59H2,1-3H3/b12-9-,21-18-,35-27-,45-42-/t60-/m0/s1;131756322
HMDB0045059;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2)59-68-62(65)56-53-50-47-44-41-38-35-27-24-21-18-15-12-9-6-3/h17,20,25-26,28,34,40,43,60H,4-16,18-19,21-24,27,29-33,35-39,41-42,44-59H2,1-3H3/b20-17-,28-25-,34-26-,43-40-/t60-/m1/s1;131756070
HMDB0049986;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2)59-68-62(65)56-53-50-47-44-41-38-35-27-24-21-18-15-12-9-6-3/h17,20,25-28,34-35,60H,4-16,18-19,21-24,29-33,36-59H2,1-3H3/b20-17-,28-25-,34-26-,35-27-/t60-/m1/s1;131760748
HMDB0049827;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2)59-68-62(65)56-53-50-47-44-41-38-35-27-24-21-18-15-12-9-6-3/h17,20,26-27,34-35,40,43,60H,4-16,18-19,21-25,28-33,36-39,41-42,44-59H2,1-3H3/b20-17-,34-26-,35-27-,43-40-/t60-/m1/s1;131760609
HMDB0049205;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2)59-68-62(65)56-53-50-47-44-41-38-35-27-24-21-18-15-12-9-6-3/h17,20-21,24,26,34,40,43,60H,4-16,18-19,22-23,25,27-33,35-39,41-42,44-59H2,1-3H3/b20-17-,24-21-,34-26-,43-40-/t60-/m1/s1;131760006
HMDB0049372;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2)59-68-62(65)56-53-50-47-44-41-38-35-27-24-21-18-15-12-9-6-3/h17,20-21,24-26,28,34,60H,4-16,18-19,22-23,27,29-33,35-59H2,1-3H3/b20-17-,24-21-,28-25-,34-26-/t60-/m1/s1;131760169
HMDB0052486;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2)59-68-62(65)56-53-50-47-44-41-38-35-27-24-21-18-15-12-9-6-3/h17-18,20-21,26-27,34-35,60H,4-16,19,22-25,28-33,36-59H2,1-3H3/b20-17-,21-18-,34-26-,35-27-;131763164
HMDB0045066;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2)59-68-62(65)56-53-50-47-44-41-38-35-27-24-21-18-15-12-9-6-3/h8,11,17,20,25-26,28,34,60H,4-7,9-10,12-16,18-19,21-24,27,29-33,35-59H2,1-3H3/b11-8-,20-17-,28-25-,34-26-/t60-/m1/s1;131756077
HMDB0044851;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2)59-68-62(65)56-53-50-47-44-41-38-35-27-24-21-18-15-12-9-6-3/h8,11,17,20,26,34,40,43,60H,4-7,9-10,12-16,18-19,21-25,27-33,35-39,41-42,44-59H2,1-3H3/b11-8-,20-17-,34-26-,43-40-/t60-/m1/s1;131755873
HMDB0049834;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2)59-68-62(65)56-53-50-47-44-41-38-35-27-24-21-18-15-12-9-6-3/h8,11,17,20,26-27,34-35,60H,4-7,9-10,12-16,18-19,21-25,28-33,36-59H2,1-3H3/b11-8-,20-17-,34-26-,35-27-/t60-/m1/s1;131760616
HMDB0049212;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2)59-68-62(65)56-53-50-47-44-41-38-35-27-24-21-18-15-12-9-6-3/h8,11,17,20-21,24,26,34,60H,4-7,9-10,12-16,18-19,22-23,25,27-33,35-59H2,1-3H3/b11-8-,20-17-,24-21-,34-26-/t60-/m1/s1;131760013
